d_name,model_name,split_idx,n_splits,random_state,fit_time,test_size,bias,variance,error_test_mse,avg_test_auc,avg_test_aupr,avg_test_acc,avg_test_logloss,n_subsamples,subsample_ratio
heart,ilr,1,5,1377,3.4854836463928223,0.15,0.16907298824860378,0.004000839501734769,0.17307382775033858,0.8418496621621623,0.7981839168579686,0.7427536231884058,0.5238899368213624,8,0.5
heart,lr,1,5,1377,1.9547245502471924,0.15,0.1646634416893102,0.008896867400435528,0.1735603090897457,0.8392103040540541,0.8364023033212837,0.733695652173913,0.5217648255637959,8,0.5
heart,mlr,1,5,1377,3.5826702117919917,0.15,0.1944897108038426,0.052557464283226336,0.2470471750870689,0.700168918918919,0.7082985275366173,0.681159420289855,0.8858665980239353,8,0.5
heart,spline-v2,1,5,1377,118.24069786071777,0.15,0.16896274749770784,0.0006159860220838687,0.16957873351979175,0.8432221283783783,0.7783288402732064,0.7590579710144928,0.5171400786722682,8,0.5
heart,xgb-d1-o20-cv,1,5,1377,70.20341372489929,0.15,0.1621192616310017,0.007781092613657994,0.1699003542446597,0.8359375,0.8171104569356273,0.7481884057971014,0.5128771024023225,8,0.5
heart,xgb-d3,1,5,1377,3.769158363342285,0.15,0.1714858698230867,0.011049035,0.18253490412271725,0.8071684966216216,0.7862097966794082,0.7246376811594204,0.5469759107108457,8,0.5
heart,xgb-d3-o20,1,5,1377,63.05165386199951,0.15,0.16501545721221875,0.011863343501943431,0.17687880071416226,0.8302364864864865,0.8054383004934756,0.7572463768115942,0.5605142221600825,8,0.5
heart,ebm-h-bf-o50,2,5,1377,4.4835522174835205,0.15,0.17209388858786898,0.004457615802269999,0.17655150439013895,0.8149282094594594,0.7825000940525499,0.730072463768116,0.5272544289129122,8,0.5
heart,ebm-h-o50-i50,2,5,1377,8.889386177062988,0.15,0.17164474084339426,0.004412342874822754,0.176057083718217,0.8171452702702702,0.7798160109340668,0.7373188405797101,0.5309157108058484,8,0.5
heart,flam,2,5,1377,23.447606563568115,0.15,0.17351270183368656,0.009741529133975144,0.1832542309676617,0.8150865709459459,0.78688100891512,0.7282608695652173,0.5706669449981597,8,0.5
heart,ilr,2,5,1377,2.82265043258667,0.15,0.17472976978001736,0.005766776678715457,0.1804965464587328,0.8335092905405406,0.8096982044158583,0.7282608695652173,0.5404378462443811,8,0.5
